price,area,road_width,floors,bedroom,garage,latitude,longitude,District,distance_to_beach,distance_to_center,distance_to_airport
3.79,81.0,3.0,1.0,2.0,0,16.0585832,108.2306447,5,2.099302404880668,0.9522409370182795,2.8484446022929317
2.1,50.0,15.0,2.0,2.0,1,16.0720556,108.1787232,3,7.213508112856704,4.8105814453850035,3.4038749635111683
5.1,9.0,7.0,1.0,2.0,1,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
4.65,95.0,5.0,1.0,2.0,1,16.0563801,108.246888,7,1.5370570808069879,2.68651682404019,4.548287910153688
4.89,100.0,6.0,2.0,3.0,1,16.0508258,108.2163405,1,3.843274811478517,1.3915302294265786,1.3184985962198807
6.45,131.0,6.0,1.0,2.0,1,16.0397362,108.219754,1,4.3998493951959485,2.4726524835158625,2.2717989020556852
3.1,100.0,5.0,2.0,3.0,1,16.0524731,108.1804256,2,7.29902029847883,4.61645085416652,2.5767000133945688
5.39,86.0,4.0,4.0,4.0,0,16.0341801,108.2167838,1,5.0777133708736155,3.1298531604596205,2.5566434972459136
2.799,51.0,3.0,2.0,2.0,0,16.0151273,108.2070158,2,7.396948006343434,5.435869305177957,4.307069975461173
2.6,41.0,27.0,2.0,2.0,0,16.0537776,108.2114123,1,4.136572533082211,1.4857468696723248,0.7446996680247691
4.399,75.0,35.0,1.0,3.0,1,16.0522316,108.2404204,7,2.0849476339600463,2.202474445279075,3.853246984361584
2.53,40.0,4.0,2.0,2.0,1,16.0537776,108.2114123,1,4.136572533082211,1.4857468696723248,0.7446996680247691
3.03,60.0,3.0,2.0,2.0,0,16.0935949,108.2440473,5,2.5927965228187344,4.197718720776159,6.096818018686679
6.7,79.0,55.0,3.0,3.0,0,16.0361573,108.2200975,1,4.68873048842724,2.8629059255355767,2.5859826015393357
10.8,10.0,55.0,1.0,1.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
7.9,86.0,75.0,3.0,4.0,0,16.0340309,108.2154818,1,5.177764515945633,3.175828119965938,2.502161526291582
6.3,73.0,55.0,3.0,5.0,0,16.044877,108.2199548,1,3.964790223950071,1.9056747636850988,1.9399228501716048
8.9,68.0,15.0,1.0,1.0,0,16.0333361,108.2230855,1,4.770663248473901,3.1647905133200513,3.031211981634096
8.0,95.0,75.0,3.0,4.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
7.5,95.0,75.0,3.0,3.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
11.0,93.0,75.0,4.0,5.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
8.0,108.0,75.0,4.0,4.0,0,16.0393279,108.2162431,1,4.682571498252512,2.587572044406694,2.053416040484626
6.0,81.0,35.0,3.0,3.0,0,16.0403615,108.2155614,1,4.6506353559144396,2.4977281181312248,1.9183916135222439
7.4,85.0,55.0,4.0,14.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
7.8,85.0,10.0,3.0,3.0,0,16.0454541,108.2183326,1,4.045607712022991,1.875454918161779,1.7587436374381265
9.1,75.0,10.0,3.0,10.0,0,16.0356087,108.2213349,1,4.661138478030785,2.91498992988217,2.718666241239815
5.4,74.0,55.0,2.0,13.0,0,16.0323191,108.2115145,2,5.597062650033844,3.4791242859966665,2.5121750374219514
6.85,70.0,55.0,3.0,4.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
11.5,11.0,55.0,2.0,2.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
7.4,143.0,55.0,2.0,5.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
9.9,143.0,55.0,3.0,4.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
7.4,85.0,55.0,2.0,3.0,0,16.0690147,108.2352154,5,1.1742693867664833,1.5753678877401693,3.6884134781743816
3.95,75.0,55.0,2.0,2.0,0,16.0428807,108.2199683,1,4.123211325678875,2.1244564118127096,2.064343269171282
5.9,7.0,55.0,3.0,3.0,0,16.0428807,108.2199683,1,4.123211325678875,2.1244564118127096,2.064343269171282
7.0,68.0,55.0,3.0,4.0,0,16.0367186,108.2233307,1,4.439891462951707,2.7913527228103225,2.779250125467169
6.4,95.0,55.0,4.0,5.0,0,16.0221837,108.2452698,7,5.319745729201941,5.030850945755433,5.607977526608046
7.7,93.0,55.0,4.0,4.0,0,16.0418302,108.212555,1,4.773540948523919,2.4630771090032715,1.5987399634081434
6.0,81.0,55.0,3.0,3.0,0,16.0379574,108.2154131,1,4.854186038285249,2.757338178447574,2.1248121787376153
7.2,9.0,75.0,3.0,3.0,0,16.0356237,108.2104035,1,5.411583708415047,3.183375087196856,2.1276666160551265
8.5,96.0,75.0,3.0,4.0,0,16.0421634,108.2109722,1,4.878650829698671,2.5082442497769577,1.4809983363730763
7.2,76.0,55.0,4.0,4.0,0,16.0349165,108.2194311,1,4.841617581810581,3.0065192117445116,2.648366251522909
5.0,77.0,5.0,3.0,3.0,0,16.0385993,108.2163226,1,4.736082456010078,2.663475890818815,2.1226965247923193
3.8,60.0,5.0,3.0,3.0,0,16.0249026,108.2137169,2,6.09927092546377,4.20241448321464,3.3658414651359365
4.8,61.0,55.0,3.0,3.0,0,16.0389469,108.2162899,1,4.710076195105327,2.6270848841788625,2.08987732399067
6.5,100.0,75.0,3.0,3.0,0,16.0292838,108.2385955,7,4.604153835652617,4.004578113103457,4.561786088599163
35.5,140.0,15.0,3.0,3.0,0,16.0504458,108.2486634,7,2.2084105975099146,3.0797855580218787,4.7465638629110005
7.1,80.0,15.0,1.0,1.0,0,16.0435195,108.2374131,7,3.1010894863015603,2.59137287603212,3.711497380038814
16.5,98.0,15.0,2.0,2.0,0,16.0545048,108.2401907,5,1.8541047618790334,2.068891781023705,3.824295605974356
10.5,14.0,55.0,4.0,9.0,0,16.0581073,108.2392177,5,1.5330639371931176,1.8438064419282976,3.7477520863435325
58.0,140.0,75.0,11.0,33.0,0,16.0504639,108.2474315,7,2.1940385261420587,2.959350298011701,4.615031966410792
24.0,147.0,10.0,3.0,3.0,0,16.0785524,108.2159741,1,3.3532888259364837,1.9655569547628253,2.9863944601965366
5.3,56.0,75.0,3.0,3.0,0,16.0813691,108.2418879,5,1.3109439215654461,2.9925430488267457,5.023343206653077
8.9,16.0,55.0,2.0,3.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
6.3,90.0,75.0,1.0,1.0,0,16.0415125,108.2168663,1,4.461895939289487,2.3368091921757337,1.9142112388502066
5.9,99.0,55.0,1.0,1.0,0,16.0296234,108.2201559,1,5.284696248059384,3.5832802575672638,3.175156087403682
5.55,95.0,55.0,3.0,3.0,0,16.0336383,108.2103962,2,5.569856293012419,3.3857411121123286,2.338020745732034
5.8,74.0,55.0,2.0,3.0,0,16.0375677,108.2131588,1,5.051375117034517,2.873119345562201,2.0400976035434937
7.5,15.0,55.0,3.0,3.0,0,16.0365349,108.2146884,1,5.022802845177857,2.9301110485587762,2.2184754378243055
5.3,56.0,55.0,2.0,2.0,0,16.0382452,108.2190396,1,4.575731091367484,2.6460345467505477,2.337441761613972
4.1,7.0,55.0,1.0,2.0,0,16.0302822,108.2128971,2,5.674201492093148,3.6480107116043263,2.772604481561981
13.5,100.0,75.0,3.0,3.0,0,16.0534722,108.2322333,5,2.377710541520234,1.4044970461960569,2.9728722152187856
5.2,90.0,55.0,2.0,3.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
7.9,104.0,55.0,3.0,3.0,0,16.0385745,108.2095787,1,5.250867327955788,2.928261603989012,1.7897326509772022
5.9,64.0,55.0,2.0,3.0,0,16.0347762,108.217907,1,4.951856346258454,3.0436874787732586,2.565819366426875
8.65,90.0,55.0,3.0,3.0,0,16.0436504,108.2140975,1,4.516860472659267,2.2111559624299453,1.5390575827644872
12.3,73.0,15.0,2.0,2.0,0,16.0421575,108.2174963,1,4.363735793084593,2.251068675989669,1.9120945518149421
2.85,75.0,3.0,2.0,4.0,0,16.0385993,108.2163226,1,4.736082456010078,2.663475890818815,2.1226965247923193
5.9,100.0,55.0,2.0,3.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
6.1,83.0,55.0,2.0,3.0,0,16.0379574,108.2154131,1,4.854186038285249,2.757338178447574,2.1248121787376153
5.35,80.0,75.0,1.0,3.0,0,16.0371489,108.2079355,2,5.487105653701752,3.15121166002104,1.8983401752950249
4.9,63.0,4.0,3.0,3.0,0,16.0482538,108.2223433,1,3.5206753530964097,1.5133098404274568,2.0159265939992013
6.2,70.0,55.0,4.0,4.0,0,16.0318761,108.2319729,1,4.508036881613862,3.478375551812476,3.8273675073465214
4.7,70.0,55.0,1.0,2.0,0,16.034954,108.2198983,1,4.808931552480378,2.9974342343974563,2.675649192359409
5.2,70.0,55.0,1.0,1.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
17.0,96.0,10.0,4.0,4.0,0,16.0455449,108.2088093,1,4.8383040355009985,2.327283511926009,1.0422762354351205
9.55,100.0,75.0,3.0,9.0,0,16.0296919,108.2205657,1,5.255302640654264,3.5729808171473114,3.1921948767892885
5.65,93.0,75.0,1.0,1.0,0,16.030072,108.2112972,2,5.80080129367955,3.7216422037914114,2.7440519857196666
10.0,70.0,55.0,6.0,16.0,0,16.0327697,108.2155964,1,5.27894652368762,3.3089194366303487,2.631592681670464
4.9,76.0,4.0,2.0,3.0,0,16.0427332,108.2428481,7,3.064995127338544,3.046060321209705,4.29238451399753
3.5,77.0,4.0,2.0,33.0,0,16.0633931,108.2362933,5,1.2962563713191348,1.4905510053120723,3.5627190743986663
5.3,81.0,4.0,1.0,2.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
5.1,81.0,55.0,2.0,3.0,0,16.0384855,108.2186172,1,4.584060390297578,2.6263690916745905,2.2875211291974096
9.5,103.0,5.0,1.0,2.0,0,16.063099,108.2418134,5,0.9154743492505599,2.076416763261268,4.123050812550152
4.75,80.0,4.0,2.0,3.0,0,16.062065,108.2385378,5,1.2156449468239772,1.7219530220785628,3.755292761962726
10.0,96.0,4.0,5.0,7.0,0,16.063099,108.2418134,5,0.9154743492505599,2.076416763261268,4.123050812550152
6.6,81.0,75.0,3.0,3.0,0,16.0286983,108.2207323,1,5.340422590624794,3.681831608938726,3.2946620250663092
6.95,75.0,55.0,2.0,3.0,0,16.0744881,108.240229,5,0.785265273049594,2.356299563926736,4.450467720118999
41.0,730.0,75.0,2.0,1.0,0,16.0583956,108.2401646,5,1.4581737970510784,1.9358689529993098,3.8522583833126123
15.0,99.0,15.0,3.0,6.0,0,16.0697434,108.2399567,5,0.6613587850147394,2.063603247454626,4.180463620455603
16.5,90.0,75.0,6.0,9.0,0,16.0633799,108.2398505,5,1.0135765582314364,1.8692511723483767,3.92787644395534
12.5,85.0,75.0,3.0,3.0,0,16.0523611,108.2448585,7,1.9841371318330294,2.6215765454736037,4.327008199192341
6.4,100.0,55.0,1.0,1.0,0,16.034954,108.2198983,1,4.808931552480378,2.9974342343974563,2.675649192359409
6.9,80.0,55.0,4.0,8.0,0,16.034954,108.2198983,1,4.808931552480378,2.9974342343974563,2.675649192359409
5.25,83.0,55.0,1.0,1.0,0,16.0393279,108.2162431,1,4.682571498252512,2.587572044406694,2.053416040484626
7.6,93.0,75.0,3.0,3.0,0,16.0356237,108.2104035,2,5.411583708415047,3.183375087196856,2.1276666160551265
8.5,87.0,10.0,3.0,3.0,0,16.0340309,108.2154818,1,5.177764515945633,3.175828119965938,2.502161526291582
8.8,75.0,75.0,5.0,9.0,0,16.0690147,108.2352154,5,1.1742693867664833,1.5753678877401693,3.6884134781743816
5.35,94.0,5.0,1.0,1.0,0,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
7.45,95.0,10.0,3.0,3.0,0,16.0187869,108.2481757,7,5.699127531877721,5.51117438151667,6.086755057182758
25.0,158.0,15.0,2.0,2.0,0,16.03269,108.2208051,1,4.960919300608457,3.2403052078485257,2.9336735186841283
7.5,140.0,6.0,2.0,5.0,1,16.0455449,108.2088093,1,4.8383040355009985,2.327283511926009,1.0422762354351205
11.8,90.0,55.0,7.0,7.0,1,16.0578969,108.2434351,5,1.3967489947963416,2.289817100372727,4.193541678206083
5.9,70.0,55.0,3.0,3.0,1,16.0296234,108.2201559,1,5.284696248059384,3.5832802575672638,3.175156087403682
3.6,100.0,5.0,2.0,2.0,1,16.059592,108.1752817,6,7.6704198528557725,5.0532511000120355,3.1831171764642296
19.0,88.0,55.0,8.0,4.0,0,16.0698367,108.2367705,5,1.0009377484389477,1.7649636233093748,3.877952546753389
13.5,140.0,55.0,5.0,26.0,1,16.0224384,108.2107583,2,6.504448775069675,4.545427035222904,3.55389692746097
11.8,81.0,10.0,3.0,5.0,0,16.0509864,108.2092584,1,4.483036062554999,1.8594090705464905,0.6108626344993631
18.5,85.0,75.0,8.0,4.0,0,16.0745081,108.2410474,5,0.7183915625586164,2.428830075310634,4.527114704577706
21.8,147.0,15.0,3.0,3.0,0,16.0785524,108.2159741,1,3.3532888259364837,1.9655569547628253,2.9863944601965366
115.0,414.0,15.0,3.0,4.0,0,16.0711542,108.215614,1,3.265097529701747,1.2555881043588817,2.2452989607779545
12.6,85.0,75.0,3.0,3.0,0,16.0523611,108.2448585,7,1.9841371318330294,2.6215765454736037,4.327008199192341
13.5,90.0,75.0,5.0,6.0,0,16.0500191,108.2460765,7,2.238740514740472,2.851457734934512,4.475114004305938
30.5,130.0,15.0,7.0,12.0,1,16.0585832,108.2306447,5,2.099302404880668,0.9522409370182795,2.8484446022929317
5.0,70.0,20.0,4.0,5.0,0,16.0599586,108.1831612,3,6.831684509792192,4.209154673818831,2.372995329816407
5.79,80.0,15.0,4.0,5.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
5.58,110.0,6.0,3.0,4.0,0,16.031138,108.2265492,1,4.80793405222943,3.435469492103074,3.460280857329439
3.78,90.0,11.0,3.0,3.0,0,16.0593184,108.1705345,6,8.177131387283676,5.562100109933743,3.6776397379305203
2.8,100.0,5.0,2.0,3.0,0,16.0524731,108.1804256,2,7.29902029847883,4.61645085416652,2.5767000133945688
5.59,0.0,20.0,3.0,5.0,0,16.0203761,108.204959,2,7.060886601353235,4.964378219805482,3.7179114693829725
5.59,60.0,10.0,2.0,3.0,0,16.067252,108.2404802,5,0.6882108749997556,2.0176064642122395,4.1253797083637
10.8,114.0,15.0,3.0,11.0,0,16.030539,108.2097768,2,5.867812064792909,3.7287526743627244,2.6546933794260825
13.2,33.0,7.0,3.0,9.0,0,16.0465115,108.2443396,7,2.6337493977642916,2.8981530264335,4.346961923519465
6.45,100.0,10.0,1.0,3.0,0,16.0797779,108.2328641,5,1.7668907923988384,2.2680247345142606,4.170770486882191
10.3,90.0,5.0,5.0,10.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
18.0,94.0,15.0,6.0,4.0,1,16.0785524,108.2159741,1,3.3532888259364837,1.9655569547628253,2.9863944601965366
5.8,80.0,55.0,3.0,4.0,0,16.0353736,108.2143518,1,5.142720854980488,3.063560049876978,2.3144022437729825
11.2,85.0,10.0,3.0,4.0,0,16.0509864,108.2092584,1,4.483036062554999,1.8594090705464905,0.6108626344993631
12.5,153.0,55.0,5.0,11.0,1,16.0247444,108.2132148,2,6.144311034553478,4.231703406987906,3.367224640706944
14.9,130.0,10.0,3.0,3.0,0,16.0421575,108.2174963,1,4.363735793084593,2.251068675989669,1.9120945518149421
9.45,175.0,55.0,2.0,3.0,1,16.0563807,108.2414241,5,1.6147758453564802,2.121532549904458,3.964781737995556
6.0,80.0,55.0,2.0,3.0,1,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
58.0,10.0,75.0,6.0,6.0,1,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
14.0,10.0,11.0,7.0,18.0,1,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
4.3,95.0,75.0,2.0,3.0,1,16.0892175,108.2343565,5,2.447120711425718,3.277646060494687,5.044658217748152
11.5,100.0,11.0,4.0,4.0,1,16.054622,108.2343669,5,2.1380160173574074,1.5102945574902882,3.2014710560653517
10.8,10.0,75.0,3.0,10.0,1,16.0312252,108.216254,1,5.372117393234024,3.4616385614844667,2.8158812644465008
28.0,30.0,35.0,2.0,3.0,1,16.0564671,108.2069692,3,4.457725144190316,1.7628629740341697,0.3855711399803883
5.5,100.0,55.0,2.0,3.0,1,16.0408503,108.2399752,7,3.3190337838691053,2.9932105246738705,4.068761588231148
4.95,85.0,75.0,3.0,3.0,1,16.0234267,108.2459015,7,5.181477405364907,4.9450180811190325,5.576346592704457
23.0,110.0,35.0,4.0,3.0,1,16.0598366,108.2109052,3,3.9397861996860066,1.2563618736770668,0.94744508256876
9.0,95.0,55.0,1.0,2.0,1,16.0471594,108.2432652,7,2.573327008951689,2.763025948752439,4.220743643122213
42.0,0.0,75.0,2.0,3.0,1,16.0473422,108.2438982,7,2.5460394665425348,2.8062396677412185,4.283895984986147
5.6,90.0,55.0,3.0,9.0,1,16.0409336,108.2388611,7,3.335710142592861,2.9126196346982667,3.954246727225052
30.0,85.0,10.0,3.0,1.0,1,16.0651121,108.2111701,3,3.782082330552461,1.2568563553542682,1.4269846288647623
15.5,105.0,75.0,3.0,3.0,1,16.0455449,108.2088093,1,4.8383040355009985,2.327283511926009,1.0422762354351205
10.8,105.0,11.0,2.0,3.0,1,16.0424604,108.2435322,7,3.087575257358571,3.1197184175433392,4.371204798955629
28.0,190.0,55.0,4.0,12.0,1,16.0864392,108.2480818,5,1.8037993046760736,3.857500279896292,5.890528781700348
7.89,80.0,55.0,5.0,7.0,1,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
3.9,70.0,55.0,3.0,3.0,1,16.030079,108.2279142,1,4.8532540445541255,3.572728877914078,3.645754403731309
8.8,50.0,5.0,2.0,4.0,1,16.0597301,108.2380867,5,1.4467938249318828,1.6912223672406885,3.6546573474874413
22.0,70.0,11.0,5.0,8.0,1,16.0686013,108.2226062,1,2.5220455544553433,0.7385696062544032,2.5284705438150645
9.45,60.0,10.0,3.0,3.0,1,16.071571,108.2093029,3,3.941538261007817,1.7652262863728307,2.0155380437543795
9.45,75.0,11.0,4.0,6.0,1,16.0697434,108.2399567,5,0.6613587850147394,2.063603247454626,4.180463620455603
12.4,95.0,11.0,4.0,4.0,1,16.048629,108.2433567,7,2.4107069206351253,2.678220191922336,4.2044349532724405
24.0,50.0,7.0,6.0,10.0,1,16.0756928,108.2429073,5,0.6932501671361126,2.667047392992134,4.765051706124179
39.9,110.0,35.0,3.0,4.0,1,16.0651121,108.2111701,3,3.782082330552461,1.2568563553542682,1.4269846288647623
10.8,10.0,55.0,3.0,5.0,1,16.0803384,108.2154566,1,3.465092224085342,2.170103092507428,3.146333859132301
3.85,85.0,4.0,1.0,2.0,1,16.0673684,108.2237777,1,2.411275522877619,0.6185832465526485,2.5441387034632768
11.5,95.0,75.0,3.0,3.0,1,16.056989,108.2180774,1,3.339758238038497,0.7192258394074055,1.4953697567649522
6.4,80.0,55.0,2.0,4.0,1,16.0567276,108.244559,5,1.5056194307876958,2.435190951519888,4.3020791612563025
4.7,130.0,3.0,1.0,2.0,1,16.0409336,108.2388611,7,3.335710142592861,2.9126196346982667,3.954246727225052
25.0,0.0,5.0,5.0,30.0,1,16.0455449,108.2088093,1,4.8383040355009985,2.327283511926009,1.0422762354351205
13.0,130.0,30.0,2.0,3.0,1,16.059592,108.1752817,6,7.6704198528557725,5.0532511000120355,3.1831171764642296
2.89,80.0,3.0,2.0,3.0,0,16.071199,108.1942499,3,5.550444413985437,3.18654340833138,2.1971049596813335
6.8,150.0,55.0,2.0,4.0,1,16.0744881,108.240229,5,0.785265273049594,2.356299563926736,4.450467720118999
3.25,75.0,3.0,2.0,6.0,0,16.0751042,108.2073603,3,4.181289322444433,2.1750852324604972,2.3592059292349226
2.5,100.0,3.0,2.0,3.0,0,16.0590007,108.2212969,1,2.9328827156797974,0.34655550612864255,1.8860903876318214
13.99,0.0,11.0,2.0,4.0,1,16.0083323,108.2013146,2,8.362529698348682,6.347422588630347,5.061449423451976
1.7,5.0,3.0,2.0,2.0,1,16.0551626,108.1541294,6,9.98320047086631,7.348294965802296,5.386797602328169
2.05,45.0,3.0,2.0,3.0,1,16.0550085,108.1845513,3,6.799923838367536,4.126492781568162,2.1329739328362556
2.75,10.0,4.0,2.0,3.0,1,16.0551626,108.1541294,6,9.98320047086631,7.348294965802296,5.386797602328169
2.05,66.0,25.0,2.0,2.0,0,16.0510268,108.1823087,2,7.1511776324608265,4.461042657581656,2.392154689638828
1.85,78.0,2.0,3.0,3.0,0,16.0508258,108.2163405,1,3.843274811478517,1.3915302294265786,1.3184985962198807
2.29,6.0,25.0,2.0,3.0,0,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
3.2,144.0,25.0,2.0,5.0,0,16.0720556,108.1787232,3,7.213508112856704,4.8105814453850035,3.4038749635111683
1.85,34.0,25.0,1.0,1.0,0,16.0577595,108.2145929,1,3.645149272049158,0.958593605581098,1.162942081688391
3.95,50.0,6.0,3.0,3.0,1,16.0454541,108.2183326,1,4.045607712022991,1.875454918161779,1.7587436374381265
2.7,67.0,5.0,3.0,3.0,1,16.0864663,108.1559479,6,9.81274568219307,7.615429585879757,6.314193650219693
1.95,4.0,25.0,2.0,2.0,1,16.0554131,108.1876616,3,6.466525801175789,3.7911909944506044,1.804135045993241
14.5,180.0,55.0,1.0,3.0,0,16.0578969,108.2434351,5,1.3967489947963416,2.289817100372727,4.193541678206083
7.65,85.0,55.0,3.0,4.0,0,16.0578969,108.2434351,5,1.3967489947963416,2.289817100372727,4.193541678206083
29.9,160.0,15.0,3.0,4.0,0,16.0623488,108.2392411,5,1.1425934161922529,1.7977406140302454,3.835885021113977
29.9,160.0,15.0,3.0,4.0,0,16.0756928,108.2429073,5,0.6932501671361126,2.667047392992134,4.765051706124179
10.8,160.0,4.0,2.0,5.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
13.0,100.0,75.0,5.0,4.0,0,16.0596365,108.2423975,5,1.2400312997853302,2.1499107861921094,4.108056490357426
7.9,100.0,75.0,4.0,6.0,0,16.0538921,108.2354947,5,2.137325747770555,1.6554696344062192,3.321357212027817
7.0,80.0,55.0,1.0,2.0,0,16.063099,108.2418134,5,0.9154743492505599,2.076416763261268,4.123050812550152
11.0,75.0,55.0,7.0,10.0,0,16.0687799,108.2379121,5,0.8926949223946786,1.8202991112172404,3.9371654090738857
29.9,155.0,15.0,3.0,5.0,0,16.0756928,108.2429073,5,0.6932501671361126,2.667047392992134,4.765051706124179
11.9,100.0,31.551512673753066,2.0,2.0,0,16.0632776,108.2398685,5,1.020832937444233,1.870233106944903,3.926750210232095
20.0,10.0,55.0,7.0,14.0,0,16.0471594,108.2432652,7,2.573327008951689,2.763025948752439,4.220743643122213
6.3,81.0,55.0,3.0,4.0,0,16.0424604,108.2435322,7,3.087575257358571,3.1197184175433392,4.371204798955629
11.2,80.0,31.551512673753066,4.0,5.0,0,16.0572971,108.2189031,1,3.245421212518149,0.6374845997358018,1.5891630831302948
11.2,80.0,31.551512673753066,4.0,5.0,0,16.0604416,108.2143597,1,3.567005875638402,0.8807186908191079,1.27901813976112
14.0,110.0,31.551512673753066,3.0,3.0,0,16.0397362,108.219754,1,4.3998493951959485,2.4726524835158625,2.2717989020556852
20.5,140.0,55.0,8.0,20.0,0,16.0389363,108.2382735,7,3.5653078479588176,3.0565150456679118,3.982927235875953
8.6,160.0,75.0,2.0,4.0,0,16.0929062,108.2484832,5,2.5198901381505565,4.417203144011179,6.383969235897267
13.0,0.0,55.0,3.0,4.0,1,16.0083323,108.2013146,2,8.362529698348682,6.347422588630347,5.061449423451976
4.399,55.0,4.0,3.0,3.0,1,16.0587976,108.2060965,3,4.4656383747731505,1.7833746761186047,0.5622807576805949
6.29,100.0,75.0,3.0,3.0,1,16.0169027,108.2315768,2,6.104937553594823,5.077467065121174,5.024862119971844
6.399,10.0,75.0,3.0,3.0,0,16.0215899,108.2280824,2,5.720023936086415,4.50444353930491,4.3854432648249055
2.25,141.0,55.0,2.0,3.0,1,15.9691385,108.1393088,4,15.995499515169488,13.586915808818928,11.69358498713797
3.599,100.0,10.0,1.0,1.0,1,16.0063705,108.2079509,4,8.16387580795997,6.340696306765938,5.280628956037547
6.69,145.0,75.0,1.0,1.0,1,15.9999497,108.2153837,2,8.445983330938478,6.9000632636070245,6.091209661070216
2.9,116.0,6.0,1.0,1.0,1,16.0117393,108.1982179,2,8.257998957836824,6.129300091520852,4.720697164365155
3.4,70.0,55.0,1.0,2.0,0,16.0585765,108.1675742,6,8.502627686973646,5.883070499362701,3.9792622423337356
5.5,16.0,75.0,1.0,4.0,1,16.0943145,108.2295944,5,3.196220182738761,3.664492692913592,5.212085640093267
4.5,90.0,55.0,1.0,3.0,0,16.1045885,108.2590429,5,4.043761052372277,6.133226967811624,8.092313200245458
5.0,100.0,75.0,1.0,3.0,1,16.1067737,108.2580369,5,4.238166394760073,6.255122518234394,8.185777718104704
5.5,9.0,55.0,1.0,1.0,1,16.0835616,108.235893,5,1.834712534670252,2.7929892273778485,4.694378000100924
89.0,80.0,30.0,3.0,3.0,1,16.0509864,108.2092584,1,4.483036062554999,1.8594090705464905,0.6108626344993631
11.5,0.0,15.0,2.0,2.0,1,15.9957819,108.2577607,7,8.334267954651478,8.237873734452519,8.602679753905697
11.7,60.0,33.0,5.0,5.0,1,16.0509864,108.2092584,1,4.483036062554999,1.8594090705464905,0.6108626344993631
16.0,100.0,55.0,6.0,12.0,0,16.0633799,108.2398505,5,1.0135765582314364,1.8692511723483767,3.92787644395534
4.3,105.0,8.0,2.0,3.0,0,16.026322,108.2458276,7,4.861133592972821,4.667547879674224,5.381645958181677
8.45,5.0,6.0,1.0,3.0,0,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
6.6,70.0,55.0,3.0,3.0,1,16.0478116,108.2417731,7,2.5261188132403984,2.5918510918352284,4.0509728489860946
11.5,160.0,6.0,3.0,3.0,0,16.0820251,108.2300262,5,2.159005307926612,2.3671373009641825,4.138071269571249
8.5,5.0,6.0,1.0,3.0,0,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
8.8,100.0,75.0,3.0,5.0,0,16.0538921,108.2354947,5,2.137325747770555,1.6554696344062192,3.321357212027817
13.9,100.0,55.0,5.0,12.0,0,16.0615645,108.2409371,5,1.1094092379777232,1.9790285775236478,3.9930668299951315
17.95,100.0,10.0,3.0,5.0,0,16.0672041,108.2443275,5,0.3875686433582276,2.4130375599605607,4.510698046194411
6.6,90.0,55.0,2.0,3.0,0,16.0525253,108.2393218,7,2.0917802943067483,2.0841806973802153,3.734305718272346
5.95,80.0,55.0,1.0,3.0,0,16.0604522,108.2447461,5,1.0940743908913972,2.391781356250178,4.370485927949027
5.5,100.0,75.0,2.0,3.0,1,16.0870717,108.2386061,5,2.0274743837478026,3.2758062578388603,5.1738643222243725
5.5,55.0,5.0,5.0,5.0,0,16.0658149,108.2389006,5,0.9147850078873178,1.8124447888356654,3.911804228954648
4.3,78.0,5.0,3.0,4.0,1,16.0562861,108.217152,1,3.462987950868189,0.8430574193425245,1.382520454243423
